run_id,scenario,mode,seed,network,randomization_level,joint_tracking_rmse,tcp_position_error_m,tcp_orientation_error_deg,trajectory_duration_ms,max_joint_velocity,max_joint_acceleration,max_tcp_velocity,min_obstacle_distance_m,illegal_collision_count,illegal_collision_impulse,expected_contact_count,grasp_contact_count,object_slip_distance_m,object_drop_count,grasp_stability_duration_ms,final_object_position_error_m,object_detection_recall,pose_position_error_m,pose_orientation_error_deg,depth_valid_ratio,dropped_frame_count,sensor_latency_ms,sensor_timestamp_skew_ms,scene_confidence,real_time_factor,physics_steps,control_ticks,sensor_frames,wall_runtime_s,simulated,result_hash,task_success,result_status,task_completion_time_ms,cloud_invocation_count,fault_detection_latency_ms,recovery_latency_ms,uploaded_bytes,downloaded_bytes,retransmission_count,mode_switch_count,safety_stop
phase9-02676,S06_PERCEPTION_DEGRADED,AUTO,8,DEGRADED,MILD,0.266102,0.29819569,0.1481672,750.0,0.42603858,0.10225369,0.67383274,0.12,0,0,1,1,0.0,0,400,0.29819569,1.0,0.00766715,0.766715,0.9693314,0,9.00379279,0.766715,0.9386628,0.0,180,1,1,0.0,True,bbafe3b1d9796cd7e687ada5c80718df4d350d9cc8153c998d71fb3e360a3593,True,SUCCESS,920,2,260,240,768,448,1,1,False
phase9-02677,S06_PERCEPTION_DEGRADED,AUTO,8,DEGRADED,MODERATE,0.26074587,0.29645915,0.19400645,750.0,0.28198462,0.09779149,0.68520569,0.12,0,0,1,1,0.0,0,400,0.29645915,1.0,0.01446773,1.446773,0.94212908,0,15.80437279,1.446773,0.88425816,0.0,180,1,1,0.0,True,2658c258771a1da72122843bb60bfe6e4bb7a6f25cfa84c0211834fdbd962e71,True,SUCCESS,920,2,260,240,768,448,1,1,False
phase9-02678,S06_PERCEPTION_DEGRADED,AUTO,8,DEGRADED,SEVERE,0.25493378,0.29760822,0.2727542,750.0,0.24263072,0.09566654,0.69648352,0.12,0,0,1,1,0.0,0,400,0.29760822,0.85,0.02466859,2.466859,0.90132564,1,26.00523279,2.466859,0.80265128,0.0,180,1,1,0.0,True,f5ed882581540395a3818aae6a17ea0a2c8269dffef125bf970b559b05fa61ef,True,SUCCESS,920,2,260,240,768,448,1,1,False
phase9-02679,S06_PERCEPTION_DEGRADED,AUTO,8,POOR,MILD,0.266102,0.29819569,0.1481672,750.0,0.42603858,0.10225369,0.67383274,0.12,0,0,1,1,0.0,0,400,0.29819569,1.0,0.00766715,0.766715,0.9693314,0,9.00379279,0.766715,0.9386628,0.0,180,1,1,0.0,True,bbafe3b1d9796cd7e687ada5c80718df4d350d9cc8153c998d71fb3e360a3593,True,SUCCESS,1060,2,400,520,768,448,2,1,False
phase9-02680,S06_PERCEPTION_DEGRADED,AUTO,8,POOR,MODERATE,0.26074587,0.29645915,0.19400645,750.0,0.28198462,0.09779149,0.68520569,0.12,0,0,1,1,0.0,0,400,0.29645915,1.0,0.01446773,1.446773,0.94212908,0,15.80437279,1.446773,0.88425816,0.0,180,1,1,0.0,True,2658c258771a1da72122843bb60bfe6e4bb7a6f25cfa84c0211834fdbd962e71,True,SUCCESS,1060,2,400,520,768,448,2,1,False
phase9-02681,S06_PERCEPTION_DEGRADED,AUTO,8,POOR,SEVERE,0.25493378,0.29760822,0.2727542,750.0,0.24263072,0.09566654,0.69648352,0.12,0,0,1,1,0.0,0,400,0.29760822,0.85,0.02466859,2.466859,0.90132564,1,26.00523279,2.466859,0.80265128,0.0,180,1,1,0.0,True,f5ed882581540395a3818aae6a17ea0a2c8269dffef125bf970b559b05fa61ef,True,SUCCESS,1060,2,400,520,768,448,2,1,False
phase9-02682,S06_PERCEPTION_DEGRADED,AUTO,8,SEVERE,MILD,0.266102,0.29819569,0.1481672,750.0,0.42603858,0.10225369,0.67383274,0.12,0,0,1,1,0.0,0,400,0.29819569,1.0,0.00766715,0.766715,0.9693314,0,9.00379279,0.766715,0.9386628,0.0,180,1,1,0.0,True,bbafe3b1d9796cd7e687ada5c80718df4d350d9cc8153c998d71fb3e360a3593,True,SUCCESS,1220,2,560,840,768,448,3,1,False
phase9-02683,S06_PERCEPTION_DEGRADED,AUTO,8,SEVERE,MODERATE,0.26074587,0.29645915,0.19400645,750.0,0.28198462,0.09779149,0.68520569,0.12,0,0,1,1,0.0,0,400,0.29645915,1.0,0.01446773,1.446773,0.94212908,0,15.80437279,1.446773,0.88425816,0.0,180,1,1,0.0,True,2658c258771a1da72122843bb60bfe6e4bb7a6f25cfa84c0211834fdbd962e71,True,SUCCESS,1220,2,560,840,768,448,3,1,False
phase9-02684,S06_PERCEPTION_DEGRADED,AUTO,8,SEVERE,SEVERE,0.25493378,0.29760822,0.2727542,750.0,0.24263072,0.09566654,0.69648352,0.12,0,0,1,1,0.0,0,400,0.29760822,0.85,0.02466859,2.466859,0.90132564,1,26.00523279,2.466859,0.80265128,0.0,180,1,1,0.0,True,f5ed882581540395a3818aae6a17ea0a2c8269dffef125bf970b559b05fa61ef,True,SUCCESS,1220,2,560,840,768,448,3,1,False
phase9-02685,S06_PERCEPTION_DEGRADED,AUTO,9,GOOD,MILD,0.2708015,0.30675772,0.17146571,750.0,0.4662286,0.10586221,0.663803,0.12,0,0,1,1,0.0,0,400,0.30675772,1.0,0.00908242,0.908242,0.96367032,0,9.32526991,0.908242,0.92734064,0.0,180,1,1,0.0,True,188a1576ff00bfda1c357a262f4b61dbd3b6f2da8ca5584debbd39bd920f0384,True,SUCCESS,820,2,160,40,768,448,0,1,False
phase9-02686,S06_PERCEPTION_DEGRADED,AUTO,9,GOOD,MODERATE,0.26960039,0.3132355,0.24378076,750.0,0.4353251,0.10224646,0.6665601,0.12,0,0,0,0,0.0,0,400,0.3132355,1.0,0.01758132,1.758132,0.92967472,0,17.82416991,1.758132,0.85934944,0.0,180,1,1,0.0,True,e5a7db5222bd342dd241171eeac80a822945ef26412bd8a42093eb283fbe2445,True,SUCCESS,820,2,160,40,768,448,0,1,False
phase9-02687,S06_PERCEPTION_DEGRADED,AUTO,9,GOOD,SEVERE,0.26805373,0.32336928,0.35188882,750.0,0.3650155,0.10213887,0.67002968,0.12,0,0,1,1,0.0,0,400,0.32336928,0.85,0.03032966,3.032966,0.87868136,1,30.57250991,3.032966,0.75736272,0.0,180,1,1,0.0,True,5b484e2f9a67af4465bdf160e3929335d054f513a3a443fdce2a2a861b3b3ac3,True,SUCCESS,820,2,160,40,768,448,0,1,False
phase9-02688,S06_PERCEPTION_DEGRADED,AUTO,9,NORMAL,MILD,0.2708015,0.30675772,0.17146571,750.0,0.4662286,0.10586221,0.663803,0.12,0,0,1,1,0.0,0,400,0.30675772,1.0,0.00908242,0.908242,0.96367032,0,9.32526991,0.908242,0.92734064,0.0,180,1,1,0.0,True,188a1576ff00bfda1c357a262f4b61dbd3b6f2da8ca5584debbd39bd920f0384,True,SUCCESS,840,2,180,80,768,448,0,1,False
phase9-02689,S06_PERCEPTION_DEGRADED,AUTO,9,NORMAL,MODERATE,0.26960039,0.3132355,0.24378076,750.0,0.4353251,0.10224646,0.6665601,0.12,0,0,0,0,0.0,0,400,0.3132355,1.0,0.01758132,1.758132,0.92967472,0,17.82416991,1.758132,0.85934944,0.0,180,1,1,0.0,True,e5a7db5222bd342dd241171eeac80a822945ef26412bd8a42093eb283fbe2445,True,SUCCESS,840,2,180,80,768,448,0,1,False
phase9-02690,S06_PERCEPTION_DEGRADED,AUTO,9,NORMAL,SEVERE,0.26805373,0.32336928,0.35188882,750.0,0.3650155,0.10213887,0.67002968,0.12,0,0,1,1,0.0,0,400,0.32336928,0.85,0.03032966,3.032966,0.87868136,1,30.57250991,3.032966,0.75736272,0.0,180,1,1,0.0,True,5b484e2f9a67af4465bdf160e3929335d054f513a3a443fdce2a2a861b3b3ac3,True,SUCCESS,840,2,180,80,768,448,0,1,False
phase9-02691,S06_PERCEPTION_DEGRADED,AUTO,9,DEGRADED,MILD,0.2708015,0.30675772,0.17146571,750.0,0.4662286,0.10586221,0.663803,0.12,0,0,1,1,0.0,0,400,0.30675772,1.0,0.00908242,0.908242,0.96367032,0,9.32526991,0.908242,0.92734064,0.0,180,1,1,0.0,True,188a1576ff00bfda1c357a262f4b61dbd3b6f2da8ca5584debbd39bd920f0384,True,SUCCESS,920,2,260,240,768,448,1,1,False
phase9-02692,S06_PERCEPTION_DEGRADED,AUTO,9,DEGRADED,MODERATE,0.26960039,0.3132355,0.24378076,750.0,0.4353251,0.10224646,0.6665601,0.12,0,0,0,0,0.0,0,400,0.3132355,1.0,0.01758132,1.758132,0.92967472,0,17.82416991,1.758132,0.85934944,0.0,180,1,1,0.0,True,e5a7db5222bd342dd241171eeac80a822945ef26412bd8a42093eb283fbe2445,True,SUCCESS,920,2,260,240,768,448,1,1,False
phase9-02693,S06_PERCEPTION_DEGRADED,AUTO,9,DEGRADED,SEVERE,0.26805373,0.32336928,0.35188882,750.0,0.3650155,0.10213887,0.67002968,0.12,0,0,1,1,0.0,0,400,0.32336928,0.85,0.03032966,3.032966,0.87868136,1,30.57250991,3.032966,0.75736272,0.0,180,1,1,0.0,True,5b484e2f9a67af4465bdf160e3929335d054f513a3a443fdce2a2a861b3b3ac3,True,SUCCESS,920,2,260,240,768,448,1,1,False
phase9-02694,S06_PERCEPTION_DEGRADED,AUTO,9,POOR,MILD,0.2708015,0.30675772,0.17146571,750.0,0.4662286,0.10586221,0.663803,0.12,0,0,1,1,0.0,0,400,0.30675772,1.0,0.00908242,0.908242,0.96367032,0,9.32526991,0.908242,0.92734064,0.0,180,1,1,0.0,True,188a1576ff00bfda1c357a262f4b61dbd3b6f2da8ca5584debbd39bd920f0384,True,SUCCESS,1060,2,400,520,768,448,2,1,False
phase9-02695,S06_PERCEPTION_DEGRADED,AUTO,9,POOR,MODERATE,0.26960039,0.3132355,0.24378076,750.0,0.4353251,0.10224646,0.6665601,0.12,0,0,0,0,0.0,0,400,0.3132355,1.0,0.01758132,1.758132,0.92967472,0,17.82416991,1.758132,0.85934944,0.0,180,1,1,0.0,True,e5a7db5222bd342dd241171eeac80a822945ef26412bd8a42093eb283fbe2445,True,SUCCESS,1060,2,400,520,768,448,2,1,False
phase9-02696,S06_PERCEPTION_DEGRADED,AUTO,9,POOR,SEVERE,0.26805373,0.32336928,0.35188882,750.0,0.3650155,0.10213887,0.67002968,0.12,0,0,1,1,0.0,0,400,0.32336928,0.85,0.03032966,3.032966,0.87868136,1,30.57250991,3.032966,0.75736272,0.0,180,1,1,0.0,True,5b484e2f9a67af4465bdf160e3929335d054f513a3a443fdce2a2a861b3b3ac3,True,SUCCESS,1060,2,400,520,768,448,2,1,False
phase9-02697,S06_PERCEPTION_DEGRADED,AUTO,9,SEVERE,MILD,0.2708015,0.30675772,0.17146571,750.0,0.4662286,0.10586221,0.663803,0.12,0,0,1,1,0.0,0,400,0.30675772,1.0,0.00908242,0.908242,0.96367032,0,9.32526991,0.908242,0.92734064,0.0,180,1,1,0.0,True,188a1576ff00bfda1c357a262f4b61dbd3b6f2da8ca5584debbd39bd920f0384,True,SUCCESS,1220,2,560,840,768,448,3,1,False
phase9-02698,S06_PERCEPTION_DEGRADED,AUTO,9,SEVERE,MODERATE,0.26960039,0.3132355,0.24378076,750.0,0.4353251,0.10224646,0.6665601,0.12,0,0,0,0,0.0,0,400,0.3132355,1.0,0.01758132,1.758132,0.92967472,0,17.82416991,1.758132,0.85934944,0.0,180,1,1,0.0,True,e5a7db5222bd342dd241171eeac80a822945ef26412bd8a42093eb283fbe2445,True,SUCCESS,1220,2,560,840,768,448,3,1,False
phase9-02699,S06_PERCEPTION_DEGRADED,AUTO,9,SEVERE,SEVERE,0.26805373,0.32336928,0.35188882,750.0,0.3650155,0.10213887,0.67002968,0.12,0,0,1,1,0.0,0,400,0.32336928,0.85,0.03032966,3.032966,0.87868136,1,30.57250991,3.032966,0.75736272,0.0,180,1,1,0.0,True,5b484e2f9a67af4465bdf160e3929335d054f513a3a443fdce2a2a861b3b3ac3,True,SUCCESS,1220,2,560,840,768,448,3,1,False
phase9-02700,S07_NETWORK_DEGRADED,PCSC,0,GOOD,MILD,0.26805904,0.29680185,0.11506761,750.0,0.38684965,0.10382257,0.67056502,0.12,0,0,0,0,0.0,0,400,0.29680185,1.0,0.00376552,0.376552,0.98493792,0,3.89762486,0.376552,0.96987584,0.0,180,1,1,0.0,True,147b079a301ef1d1fb0909a3512d2bdcea996aaf3556f6cc8bb9bece691c971e,True,SUCCESS,845,3,100,40,896,544,0,0,False
phase9-02701,S07_NETWORK_DEGRADED,PCSC,0,GOOD,MODERATE,0.26264331,0.28958773,0.11772407,750.0,0.26980632,0.09668,0.68335558,0.12,0,0,1,1,0.0,0,400,0.28958773,1.0,0.00588415,0.588415,0.9764634,0,6.01625486,0.588415,0.9529268,0.0,180,1,1,0.0,True,db8bbf75b43bd0940c738d67f56af318f0fddc642f8d20ec473ca527b95d6bdb,True,SUCCESS,845,3,100,40,896,544,0,0,False
phase9-02702,S07_NETWORK_DEGRADED,PCSC,0,GOOD,SEVERE,0.25745581,0.28351178,0.13159802,750.0,0.23831374,0.09490519,0.69532837,0.12,0,0,1,1,0.0,0,400,0.28351178,1.0,0.00906209,0.906209,0.96375164,0,9.19419486,0.906209,0.92750328,0.0,180,1,1,0.0,True,9f0e8fb77e6935a89beca37e3546a9854aef77d4053b944ec8813fd2b6341ddc,True,SUCCESS,845,3,100,40,896,544,0,0,False
phase9-02703,S07_NETWORK_DEGRADED,PCSC,0,NORMAL,MILD,0.26805904,0.29680185,0.11506761,750.0,0.38684965,0.10382257,0.67056502,0.12,0,0,0,0,0.0,0,400,0.29680185,1.0,0.00376552,0.376552,0.98493792,0,3.89762486,0.376552,0.96987584,0.0,180,1,1,0.0,True,147b079a301ef1d1fb0909a3512d2bdcea996aaf3556f6cc8bb9bece691c971e,True,SUCCESS,865,3,120,80,896,544,0,0,False
phase9-02704,S07_NETWORK_DEGRADED,PCSC,0,NORMAL,MODERATE,0.26264331,0.28958773,0.11772407,750.0,0.26980632,0.09668,0.68335558,0.12,0,0,1,1,0.0,0,400,0.28958773,1.0,0.00588415,0.588415,0.9764634,0,6.01625486,0.588415,0.9529268,0.0,180,1,1,0.0,True,db8bbf75b43bd0940c738d67f56af318f0fddc642f8d20ec473ca527b95d6bdb,True,SUCCESS,865,3,120,80,896,544,0,0,False
phase9-02705,S07_NETWORK_DEGRADED,PCSC,0,NORMAL,SEVERE,0.25745581,0.28351178,0.13159802,750.0,0.23831374,0.09490519,0.69532837,0.12,0,0,1,1,0.0,0,400,0.28351178,1.0,0.00906209,0.906209,0.96375164,0,9.19419486,0.906209,0.92750328,0.0,180,1,1,0.0,True,9f0e8fb77e6935a89beca37e3546a9854aef77d4053b944ec8813fd2b6341ddc,True,SUCCESS,865,3,120,80,896,544,0,0,False
phase9-02706,S07_NETWORK_DEGRADED,PCSC,0,DEGRADED,MILD,0.26805904,0.29680185,0.11506761,750.0,0.38684965,0.10382257,0.67056502,0.12,0,0,0,0,0.0,0,400,0.29680185,1.0,0.00376552,0.376552,0.98493792,0,3.89762486,0.376552,0.96987584,0.0,180,1,1,0.0,True,147b079a301ef1d1fb0909a3512d2bdcea996aaf3556f6cc8bb9bece691c971e,True,SUCCESS,945,3,200,240,896,544,1,0,False
phase9-02707,S07_NETWORK_DEGRADED,PCSC,0,DEGRADED,MODERATE,0.26264331,0.28958773,0.11772407,750.0,0.26980632,0.09668,0.68335558,0.12,0,0,1,1,0.0,0,400,0.28958773,1.0,0.00588415,0.588415,0.9764634,0,6.01625486,0.588415,0.9529268,0.0,180,1,1,0.0,True,db8bbf75b43bd0940c738d67f56af318f0fddc642f8d20ec473ca527b95d6bdb,True,SUCCESS,945,3,200,240,896,544,1,0,False
phase9-02708,S07_NETWORK_DEGRADED,PCSC,0,DEGRADED,SEVERE,0.25745581,0.28351178,0.13159802,750.0,0.23831374,0.09490519,0.69532837,0.12,0,0,1,1,0.0,0,400,0.28351178,1.0,0.00906209,0.906209,0.96375164,0,9.19419486,0.906209,0.92750328,0.0,180,1,1,0.0,True,9f0e8fb77e6935a89beca37e3546a9854aef77d4053b944ec8813fd2b6341ddc,True,SUCCESS,945,3,200,240,896,544,1,0,False
phase9-02709,S07_NETWORK_DEGRADED,PCSC,0,POOR,MILD,0.26805904,0.29680185,0.11506761,750.0,0.38684965,0.10382257,0.67056502,0.12,0,0,0,0,0.0,0,400,0.29680185,1.0,0.00376552,0.376552,0.98493792,0,3.89762486,0.376552,0.96987584,0.0,180,1,1,0.0,True,147b079a301ef1d1fb0909a3512d2bdcea996aaf3556f6cc8bb9bece691c971e,True,SUCCESS,1085,3,340,520,896,544,2,0,False
phase9-02710,S07_NETWORK_DEGRADED,PCSC,0,POOR,MODERATE,0.26264331,0.28958773,0.11772407,750.0,0.26980632,0.09668,0.68335558,0.12,0,0,1,1,0.0,0,400,0.28958773,1.0,0.00588415,0.588415,0.9764634,0,6.01625486,0.588415,0.9529268,0.0,180,1,1,0.0,True,db8bbf75b43bd0940c738d67f56af318f0fddc642f8d20ec473ca527b95d6bdb,True,SUCCESS,1085,3,340,520,896,544,2,0,False
phase9-02711,S07_NETWORK_DEGRADED,PCSC,0,POOR,SEVERE,0.25745581,0.28351178,0.13159802,750.0,0.23831374,0.09490519,0.69532837,0.12,0,0,1,1,0.0,0,400,0.28351178,1.0,0.00906209,0.906209,0.96375164,0,9.19419486,0.906209,0.92750328,0.0,180,1,1,0.0,True,9f0e8fb77e6935a89beca37e3546a9854aef77d4053b944ec8813fd2b6341ddc,True,SUCCESS,1085,3,340,520,896,544,2,0,False
phase9-02712,S07_NETWORK_DEGRADED,PCSC,0,SEVERE,MILD,0.26805904,0.29680185,0.11506761,750.0,0.38684965,0.10382257,0.67056502,0.12,0,0,0,0,0.0,0,400,0.29680185,1.0,0.00376552,0.376552,0.98493792,0,3.89762486,0.376552,0.96987584,0.0,180,1,1,0.0,True,147b079a301ef1d1fb0909a3512d2bdcea996aaf3556f6cc8bb9bece691c971e,True,SUCCESS,1245,3,500,840,896,544,3,0,False
phase9-02713,S07_NETWORK_DEGRADED,PCSC,0,SEVERE,MODERATE,0.26264331,0.28958773,0.11772407,750.0,0.26980632,0.09668,0.68335558,0.12,0,0,1,1,0.0,0,400,0.28958773,1.0,0.00588415,0.588415,0.9764634,0,6.01625486,0.588415,0.9529268,0.0,180,1,1,0.0,True,db8bbf75b43bd0940c738d67f56af318f0fddc642f8d20ec473ca527b95d6bdb,True,SUCCESS,1245,3,500,840,896,544,3,0,False
phase9-02714,S07_NETWORK_DEGRADED,PCSC,0,SEVERE,SEVERE,0.25745581,0.28351178,0.13159802,750.0,0.23831374,0.09490519,0.69532837,0.12,0,0,1,1,0.0,0,400,0.28351178,1.0,0.00906209,0.906209,0.96375164,0,9.19419486,0.906209,0.92750328,0.0,180,1,1,0.0,True,9f0e8fb77e6935a89beca37e3546a9854aef77d4053b944ec8813fd2b6341ddc,True,SUCCESS,1245,3,500,840,896,544,3,0,False
phase9-02715,S07_NETWORK_DEGRADED,PCSC,1,GOOD,MILD,0.26997796,0.30039498,0.12272169,750.0,0.4904569,0.10318796,0.66530936,0.12,0,0,1,1,0.0,0,400,0.30039498,1.0,0.00373185,0.373185,0.9850726,0,4.55346814,0.373185,0.9701452,0.0,180,1,1,0.0,True,9f6ac641dc7fd9e6a6a8294032e16ef4755eb6382a36f22457430f598063c68d,True,SUCCESS,845,3,100,40,896,544,0,0,False
phase9-02716,S07_NETWORK_DEGRADED,PCSC,1,GOOD,MODERATE,0.26469898,0.2939982,0.12768512,750.0,0.39046801,0.101711,0.67710203,0.12,0,0,1,1,0.0,0,400,0.2939982,1.0,0.00581008,0.581008,0.97675968,0,6.63169814,0.581008,0.95351936,0.0,180,1,1,0.0,True,59611db8fa2cb8f718dfff55fa84bf001fc84c73c536ec341376cb3ba74a153f,True,SUCCESS,845,3,100,40,896,544,0,0,False
phase9-02717,S07_NETWORK_DEGRADED,PCSC,1,GOOD,SEVERE,0.25920722,0.28816945,0.14087956,750.0,0.27460548,0.10029295,0.68892343,0.12,0,0,1,1,0.0,0,400,0.28816945,1.0,0.00892742,0.892742,0.96429032,0,9.74903814,0.892742,0.92858064,0.0,180,1,1,0.0,True,b4fe750aab5cf107230fd374944bba30fde3f2d1ba202a6f22083d5059e982aa,True,SUCCESS,845,3,100,40,896,544,0,0,False
phase9-02718,S07_NETWORK_DEGRADED,PCSC,1,NORMAL,MILD,0.26997796,0.30039498,0.12272169,750.0,0.4904569,0.10318796,0.66530936,0.12,0,0,1,1,0.0,0,400,0.30039498,1.0,0.00373185,0.373185,0.9850726,0,4.55346814,0.373185,0.9701452,0.0,180,1,1,0.0,True,9f6ac641dc7fd9e6a6a8294032e16ef4755eb6382a36f22457430f598063c68d,True,SUCCESS,865,3,120,80,896,544,0,0,False
phase9-02719,S07_NETWORK_DEGRADED,PCSC,1,NORMAL,MODERATE,0.26469898,0.2939982,0.12768512,750.0,0.39046801,0.101711,0.67710203,0.12,0,0,1,1,0.0,0,400,0.2939982,1.0,0.00581008,0.581008,0.97675968,0,6.63169814,0.581008,0.95351936,0.0,180,1,1,0.0,True,59611db8fa2cb8f718dfff55fa84bf001fc84c73c536ec341376cb3ba74a153f,True,SUCCESS,865,3,120,80,896,544,0,0,False
phase9-02720,S07_NETWORK_DEGRADED,PCSC,1,NORMAL,SEVERE,0.25920722,0.28816945,0.14087956,750.0,0.27460548,0.10029295,0.68892343,0.12,0,0,1,1,0.0,0,400,0.28816945,1.0,0.00892742,0.892742,0.96429032,0,9.74903814,0.892742,0.92858064,0.0,180,1,1,0.0,True,b4fe750aab5cf107230fd374944bba30fde3f2d1ba202a6f22083d5059e982aa,True,SUCCESS,865,3,120,80,896,544,0,0,False
phase9-02721,S07_NETWORK_DEGRADED,PCSC,1,DEGRADED,MILD,0.26997796,0.30039498,0.12272169,750.0,0.4904569,0.10318796,0.66530936,0.12,0,0,1,1,0.0,0,400,0.30039498,1.0,0.00373185,0.373185,0.9850726,0,4.55346814,0.373185,0.9701452,0.0,180,1,1,0.0,True,9f6ac641dc7fd9e6a6a8294032e16ef4755eb6382a36f22457430f598063c68d,True,SUCCESS,945,3,200,240,896,544,1,0,False
phase9-02722,S07_NETWORK_DEGRADED,PCSC,1,DEGRADED,MODERATE,0.26469898,0.2939982,0.12768512,750.0,0.39046801,0.101711,0.67710203,0.12,0,0,1,1,0.0,0,400,0.2939982,1.0,0.00581008,0.581008,0.97675968,0,6.63169814,0.581008,0.95351936,0.0,180,1,1,0.0,True,59611db8fa2cb8f718dfff55fa84bf001fc84c73c536ec341376cb3ba74a153f,True,SUCCESS,945,3,200,240,896,544,1,0,False
phase9-02723,S07_NETWORK_DEGRADED,PCSC,1,DEGRADED,SEVERE,0.25920722,0.28816945,0.14087956,750.0,0.27460548,0.10029295,0.68892343,0.12,0,0,1,1,0.0,0,400,0.28816945,1.0,0.00892742,0.892742,0.96429032,0,9.74903814,0.892742,0.92858064,0.0,180,1,1,0.0,True,b4fe750aab5cf107230fd374944bba30fde3f2d1ba202a6f22083d5059e982aa,True,SUCCESS,945,3,200,240,896,544,1,0,False
phase9-02724,S07_NETWORK_DEGRADED,PCSC,1,POOR,MILD,0.26997796,0.30039498,0.12272169,750.0,0.4904569,0.10318796,0.66530936,0.12,0,0,1,1,0.0,0,400,0.30039498,1.0,0.00373185,0.373185,0.9850726,0,4.55346814,0.373185,0.9701452,0.0,180,1,1,0.0,True,9f6ac641dc7fd9e6a6a8294032e16ef4755eb6382a36f22457430f598063c68d,True,SUCCESS,1085,3,340,520,896,544,2,0,False
phase9-02725,S07_NETWORK_DEGRADED,PCSC,1,POOR,MODERATE,0.26469898,0.2939982,0.12768512,750.0,0.39046801,0.101711,0.67710203,0.12,0,0,1,1,0.0,0,400,0.2939982,1.0,0.00581008,0.581008,0.97675968,0,6.63169814,0.581008,0.95351936,0.0,180,1,1,0.0,True,59611db8fa2cb8f718dfff55fa84bf001fc84c73c536ec341376cb3ba74a153f,True,SUCCESS,1085,3,340,520,896,544,2,0,False
phase9-02726,S07_NETWORK_DEGRADED,PCSC,1,POOR,SEVERE,0.25920722,0.28816945,0.14087956,750.0,0.27460548,0.10029295,0.68892343,0.12,0,0,1,1,0.0,0,400,0.28816945,1.0,0.00892742,0.892742,0.96429032,0,9.74903814,0.892742,0.92858064,0.0,180,1,1,0.0,True,b4fe750aab5cf107230fd374944bba30fde3f2d1ba202a6f22083d5059e982aa,True,SUCCESS,1085,3,340,520,896,544,2,0,False
phase9-02727,S07_NETWORK_DEGRADED,PCSC,1,SEVERE,MILD,0.26997796,0.30039498,0.12272169,750.0,0.4904569,0.10318796,0.66530936,0.12,0,0,1,1,0.0,0,400,0.30039498,1.0,0.00373185,0.373185,0.9850726,0,4.55346814,0.373185,0.9701452,0.0,180,1,1,0.0,True,9f6ac641dc7fd9e6a6a8294032e16ef4755eb6382a36f22457430f598063c68d,True,SUCCESS,1245,3,500,840,896,544,3,0,False
phase9-02728,S07_NETWORK_DEGRADED,PCSC,1,SEVERE,MODERATE,0.26469898,0.2939982,0.12768512,750.0,0.39046801,0.101711,0.67710203,0.12,0,0,1,1,0.0,0,400,0.2939982,1.0,0.00581008,0.581008,0.97675968,0,6.63169814,0.581008,0.95351936,0.0,180,1,1,0.0,True,59611db8fa2cb8f718dfff55fa84bf001fc84c73c536ec341376cb3ba74a153f,True,SUCCESS,1245,3,500,840,896,544,3,0,False
phase9-02729,S07_NETWORK_DEGRADED,PCSC,1,SEVERE,SEVERE,0.25920722,0.28816945,0.14087956,750.0,0.27460548,0.10029295,0.68892343,0.12,0,0,1,1,0.0,0,400,0.28816945,1.0,0.00892742,0.892742,0.96429032,0,9.74903814,0.892742,0.92858064,0.0,180,1,1,0.0,True,b4fe750aab5cf107230fd374944bba30fde3f2d1ba202a6f22083d5059e982aa,True,SUCCESS,1245,3,500,840,896,544,3,0,False
phase9-02730,S07_NETWORK_DEGRADED,PCSC,2,GOOD,MILD,0.26449591,0.28932156,0.0915477,750.0,0.31343571,0.09940494,0.67882957,0.12,0,0,1,1,0.0,0,400,0.28932156,1.0,0.00224263,0.224263,0.99102948,0,2.76537844,0.224263,0.98205896,0.0,180,1,1,0.0,True,55b233cc8a9067a5318d0dacda6cf47c8ad07ff0e647040305e32734189c7e68,True,SUCCESS,845,3,100,40,896,544,0,0,False
phase9-02731,S07_NETWORK_DEGRADED,PCSC,2,GOOD,MODERATE,0.2576842,0.27770706,0.07527023,750.0,0.24137806,0.09517325,0.69448766,0.12,0,0,1,1,0.0,0,400,0.27770706,1.0,0.00253379,0.253379,0.98986484,0,3.05653844,0.253379,0.97972968,0.0,180,1,1,0.0,True,d38e515451105def5b2eb144ea6507e122d70ce560d5142a02198a70ae4f14ea,True,SUCCESS,845,3,100,40,896,544,0,0,False
phase9-02732,S07_NETWORK_DEGRADED,PCSC,2,GOOD,SEVERE,0.25553924,0.27438544,0.07396071,750.0,0.23042647,0.09661104,0.6990735,0.12,0,0,1,1,0.0,0,400,0.27438544,1.0,0.00297052,0.297052,0.98811792,0,3.49326844,0.297052,0.97623584,0.0,180,1,1,0.0,True,0978dbdcbd5a9be893122c02837123bacf80c0b058a05ef8cf347523281911a3,True,SUCCESS,845,3,100,40,896,544,0,0,False
phase9-02733,S07_NETWORK_DEGRADED,PCSC,2,NORMAL,MILD,0.26449591,0.28932156,0.0915477,750.0,0.31343571,0.09940494,0.67882957,0.12,0,0,1,1,0.0,0,400,0.28932156,1.0,0.00224263,0.224263,0.99102948,0,2.76537844,0.224263,0.98205896,0.0,180,1,1,0.0,True,55b233cc8a9067a5318d0dacda6cf47c8ad07ff0e647040305e32734189c7e68,True,SUCCESS,865,3,120,80,896,544,0,0,False
